"STATE","COUNTY","STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","WA_MALE","WA_FEMALE","BA_MALE","BA_FEMALE","IA_MALE","IA_FEMALE","AA_MALE","AA_FEMALE","H_MALE","H_FEMALE","white_alone_perc","black_alone_perc","american_indian_alone_perc","asian_alone_perc","hispanic_perc"
47,121,"Tennessee","Meigs County",12422,6158,6264,5863,5999,108,95,59,63,19,23,139,141,0.954918692642087,0.0163419739172436,0.0098212848172597,0.0033810980518435,0.0225406536789567
47,123,"Tennessee","Monroe County",46545,23186,23359,21913,22215,543,488,166,142,89,115,1197,967,0.948071758513267,0.0221506069395209,0.00661725212160275,0.0043828553013213,0.0464926415297024
47,125,"Tennessee","Montgomery County",208993,104004,104989,73837,73298,22042,22540,777,721,1944,2885,11102,10310,0.704018794887867,0.213318149411703,0.00716770418147976,0.0231060370443029,0.102453192212179
47,127,"Tennessee","Moore County",6488,3192,3296,3016,3083,93,70,9,12,21,100,54,62,0.940043156596794,0.0251233045622688,0.0032367447595561,0.0186498150431566,0.0178791615289766
47,129,"Tennessee","Morgan County",21403,11694,9709,10701,9411,737,53,62,52,24,36,169,147,0.939681353081344,0.0369107134513853,0.00532635611830117,0.00280334532542167,0.0147642853805541
47,131,"Tennessee","Obion County",30069,14542,15527,12594,13444,1552,1700,67,48,56,79,741,700,0.865941667498088,0.108151252120124,0.00382453689846686,0.00448967375037414,0.0479231101799195
47,133,"Tennessee","Overton County",22241,11052,11189,10743,10895,91,59,42,54,35,49,213,156,0.97288790971629,0.00674430106559957,0.00431635268198372,0.00377680859673576,0.0165909806213749
47,135,"Tennessee","Perry County",8076,4065,4011,3808,3761,115,77,37,30,15,52,114,105,0.937221396731055,0.0237741456166419,0.00829618623080733,0.00829618623080733,0.0271173848439822
47,137,"Tennessee","Pickett County",5048,2509,2539,2463,2494,8,8,5,12,3,3,65,49,0.981973058637084,0.00316957210776545,0.00336767036450079,0.00118858954041204,0.0225832012678288
47,139,"Tennessee","Polk County",16832,8324,8508,8029,8201,77,43,49,58,23,38,188,197,0.964234790874525,0.00712927756653992,0.0063569391634981,0.00362404942965779,0.0228730988593156
47,141,"Tennessee","Putnam County",80245,39863,40382,36989,37899,1076,851,327,308,682,579,2684,2551,0.933241946538725,0.0240139572559038,0.00791326562402642,0.0157143747273973,0.0652377095146115
47,143,"Tennessee","Rhea County",33167,16466,16701,15543,15846,403,317,95,93,92,125,993,733,0.946392498567854,0.0217083245394519,0.00566828474085688,0.0065426478125848,0.052039677993186
47,145,"Tennessee","Roane County",53382,26223,27159,24713,25596,741,725,122,122,138,199,537,539,0.942433779176501,0.0274624405230227,0.00457082911842943,0.00631298939717508,0.0201566070960249
47,147,"Tennessee","Robertson County",71813,35454,36359,31629,32308,2673,2931,232,212,262,264,2809,2524,0.8903262640469,0.0780360101931405,0.00618272457633019,0.00732457911520198,0.0742623201927228
47,149,"Tennessee","Rutherford County",332285,163252,169033,125798,128832,25851,28205,915,901,5889,6234,14924,13926,0.766300013542591,0.162679627428262,0.0054651880163113,0.036483741366598,0.0868230585190424
47,151,"Tennessee","Scott County",22068,10837,11231,10623,11005,36,32,39,42,31,35,136,108,0.980061627696212,0.00308138481058546,0.00367047308319739,0.00299075584556824,0.0110567337321008
47,153,"Tennessee","Sequatchie County",15026,7442,7584,7159,7325,68,49,47,47,30,39,298,253,0.963929189405031,0.00778650339411686,0.00625582323971782,0.00459204046319713,0.0366697723945162
47,155,"Tennessee","Sevier County",98250,48257,49993,45635,47728,770,606,351,300,564,641,3451,2884,0.950259541984733,0.0140050890585242,0.00662595419847328,0.012264631043257,0.0644783715012723
47,157,"Tennessee","Shelby County",937166,444634,492532,188738,194488,233900,274713,1740,1409,12638,13765,32661,29465,0.408920084595472,0.542713884199811,0.00336013043580326,0.0281732371853012,0.0662913507318874
47,159,"Tennessee","Smith County",20157,10021,10136,9528,9672,253,203,46,48,38,53,311,312,0.952522696829885,0.0226224140497098,0.00466339236989631,0.00451456069851664,0.0309073770898447
47,161,"Tennessee","Stewart County",13715,6852,6863,6452,6472,149,110,53,51,61,83,259,221,0.942325920524973,0.0188844331024426,0.00758293838862559,0.0104994531534816,0.034998177178272
47,163,"Tennessee","Sullivan County",158348,77058,81290,72886,77300,2027,1673,308,275,520,739,1661,1559,0.948455300982646,0.0233662565993887,0.0036817642155253,0.00795084244827847,0.0203349584459545
47,165,"Tennessee","Sumner County",191283,93379,97904,82063,85594,7535,8263,381,358,1424,1634,5169,4978,0.876486671580851,0.0825896708019009,0.00386338566417298,0.0159867839797577,0.0530470559328325
47,167,"Tennessee","Tipton County",61599,30348,31251,23791,24187,5555,5845,152,148,163,323,1023,755,0.778876280459098,0.185067939414601,0.00487020893196318,0.00788973846978035,0.0288641049367685
47,169,"Tennessee","Trousdale County",11284,6642,4642,5612,4045,881,403,35,36,12,42,144,140,0.855813541297412,0.113789436370082,0.00629209500177242,0.00478553704360156,0.0251683800070897
47,171,"Tennessee","Unicoi County",17883,8849,9034,8600,8822,63,31,57,41,15,31,532,448,0.974221327517754,0.00525638874909132,0.00548006486607393,0.00257227534530001,0.0548006486607392
47,173,"Tennessee","Union County",19972,9895,10077,9660,9798,50,53,47,53,15,21,191,181,0.97426396955738,0.00515722010815141,0.00500700981373923,0.00180252353294612,0.01862607650711
47,175,"Tennessee","Van Buren County",5872,2961,2911,2882,2804,30,24,12,13,3,10,58,61,0.968324250681199,0.00919618528610354,0.0042574931880109,0.00221389645776567,0.0202656675749319
47,177,"Tennessee","Warren County",41277,20508,20769,19006,19348,840,736,132,92,176,180,2304,1591,0.929185745088064,0.0381810693606609,0.00542675097511932,0.0086246577997432,0.0943624778932577
47,179,"Tennessee","Washington County",129375,63205,66170,57522,60581,2997,2763,322,264,1021,1171,2418,2268,0.912873429951691,0.0445217391304348,0.00452946859903382,0.0169429951690821,0.0362202898550725
47,181,"Tennessee","Wayne County",16673,9233,7440,8031,7216,1044,77,36,37,24,19,229,133,0.914472500449829,0.0672344509086547,0.00437833623223175,0.00257901997241048,0.0217117495351766
47,183,"Tennessee","Weakley County",33328,16277,17051,14440,15179,1249,1314,78,75,212,194,494,486,0.888712193951032,0.076902304368699,0.0045907345175228,0.0121819491118579,0.0294047047527604
47,185,"Tennessee","White County",27345,13386,13959,12749,13376,308,195,71,66,50,66,403,370,0.955384896690437,0.018394587675992,0.00501005668312306,0.0042420917900896,0.0282684220149936
47,187,"Tennessee","Williamson County",238412,117098,121314,103180,107218,5265,5370,332,293,6144,6178,5896,5829,0.882497525292351,0.0446076539771488,0.00262151233998289,0.0516836400852306,0.049179571498079
47,189,"Tennessee","Wilson County",144657,71178,73479,62817,64682,5331,5503,383,326,1233,1381,3543,3177,0.881388387703326,0.0748944053865351,0.00490124916181035,0.0180703318885363,0.0464547170202617
48,1,"Texas","Anderson County",57735,35474,22261,24946,18089,9322,3306,263,165,325,213,7020,3490,0.745388412574695,0.218723477959643,0.0074131809127912,0.00931843768944315,0.182038624751018
48,3,"Texas","Andrews County",18705,9568,9137,9009,8632,212,170,140,134,68,62,5508,5082,0.94311681368618,0.0204223469660519,0.0146484897086341,0.00695001336541032,0.566158781074579
48,5,"Texas","Angelina County",86715,42353,44362,34473,35753,6453,7142,333,332,446,477,10020,9680,0.809848353802687,0.156777950758231,0.00766880009225624,0.0106440638874474,0.227180995214207
48,7,"Texas","Aransas County",23510,11633,11877,10751,11090,247,159,163,145,231,260,3384,3176,0.929008932369205,0.0172692471288813,0.0131008081667376,0.0208847299021693,0.27903019991493
48,9,"Texas","Archer County",8553,4186,4367,3980,4158,51,45,62,69,16,25,364,335,0.951479013211739,0.0112241318835496,0.0153162632994271,0.00479363965859932,0.0817257102770958
48,11,"Texas","Armstrong County",1887,923,964,892,925,15,7,8,17,2,5,86,87,0.962904080551139,0.0116587175410705,0.0132485426603074,0.00370959194488606,0.091679915209327
48,13,"Texas","Atascosa County",51153,25474,25679,24248,24507,377,314,363,323,158,160,16728,16435,0.953121029069654,0.0135084941254667,0.0134107481477137,0.00621664418509178,0.64830997204465
48,15,"Texas","Austin County",30032,14931,15101,13051,13190,1350,1429,129,116,117,123,4256,4099,0.873767980820458,0.0925346297282898,0.00815796483750666,0.0079914757591902,0.278203249866809
48,17,"Texas","Bailey County",7000,3516,3484,3209,3236,87,62,122,116,41,23,2273,2208,0.920714285714286,0.0212857142857143,0.034,0.00914285714285714,0.640142857142857
48,19,"Texas","Bandera County",23112,11472,11640,10955,11077,127,129,165,140,50,81,2285,2280,0.953271028037383,0.0110764970578055,0.013196607822776,0.00566805122879889,0.19751644167532
48,21,"Texas","Bastrop County",88723,45112,43611,39367,38283,3408,3049,923,844,402,422,18359,16830,0.875195834225624,0.0727770702072743,0.0199159180821208,0.00928733248424873,0.396616435422607
48,23,"Texas","Baylor County",3509,1704,1805,1586,1678,53,55,22,8,4,13,243,254,0.930179538330009,0.030777999430037,0.0085494442861214,0.00484468509546879,0.141635793673411
48,25,"Texas","Bee County",32565,19825,12740,16754,11935,2606,300,152,159,101,108,10750,8566,0.880976508521419,0.089236910793797,0.00955013050821434,0.00641793336404115,0.593152157224013
48,27,"Texas","Bell County",362924,180296,182628,119922,118669,43826,44889,2059,1864,4680,6794,46772,45988,0.657413122306599,0.244445117986135,0.0108094256648775,0.0316154346364528,0.255590702185582
48,29,"Texas","Bexar County",2003554,989790,1013764,834238,853880,86526,85876,12319,12131,30417,35029,596614,619174,0.842561767738728,0.0860480925395572,0.0122033147097608,0.0326649543760737,0.606815688521497
48,31,"Texas","Blanco County",11931,5950,5981,5592,5690,129,54,91,57,30,83,1266,1082,0.945603889028581,0.0153381946190596,0.0124046601290755,0.00947112563909144,0.19679825664236
48,33,"Texas","Borden County",654,337,317,320,301,6,0,0,5,0,1,68,49,0.94954128440367,0.00917431192660551,0.00764525993883792,0.00152905198776758,0.178899082568807
48,35,"Texas","Bosque County",18685,9237,9448,8702,8981,232,174,97,71,48,72,1809,1724,0.946374096869146,0.0217286593524217,0.00899116938720899,0.00642226384800642,0.189082151458389
48,37,"Texas","Bowie County",93245,46673,46572,32678,32355,11716,11978,516,478,512,632,4452,2861,0.697442222103062,0.254104777736072,0.0106600890128157,0.012268754356802,0.0784277977371441
48,39,"Texas","Brazoria County",374264,189053,185211,142252,138078,28850,27762,1627,1530,12266,13733,60753,57398,0.749016736848855,0.151262210632067,0.00843522219609687,0.0694670072462219,0.315688925464378
48,41,"Texas","Brazos County",229211,115425,113786,91826,90693,12392,13220,802,734,7804,6594,30490,29585,0.796292499051093,0.111739837965892,0.00670124906745313,0.0628154844226499,0.26209475112451
48,43,"Texas","Brewster County",9203,4689,4514,4329,4167,93,60,90,80,74,86,2136,2023,0.923177224817994,0.0166250135825274,0.0184722373139194,0.0173856351189829,0.451917852874063
48,45,"Texas","Briscoe County",1546,769,777,718,720,24,27,4,7,3,1,191,195,0.930142302716688,0.0329883570504528,0.00711513583441138,0.00258732212160414,0.249676584734799
48,47,"Texas","Brooks County",7093,3616,3477,3484,3359,42,36,25,27,46,33,3287,3196,0.964753982799944,0.0109967573664176,0.00733117157761173,0.0111377414352178,0.913999718031862
48,49,"Texas","Brown County",37864,18732,19132,17180,17806,850,694,165,169,168,136,4433,4302,0.923991126135643,0.0407775195436298,0.00882104373547433,0.00802873441791675,0.23069406296218
48,51,"Texas","Burleson County",18443,9104,9339,7658,7813,1126,1224,113,96,54,37,1991,1908,0.838854850078621,0.127419617198937,0.0113322127636502,0.00493412134685246,0.211408122322833
48,53,"Texas","Burnet County",48155,23599,24556,22185,23175,541,441,310,274,196,266,5538,5336,0.941958259786107,0.0203924826082442,0.0121275049319904,0.00959401931263628,0.225812480531617
48,55,"Texas","Caldwell County",43664,22029,21635,19506,19289,1526,1348,369,343,226,226,11893,11595,0.888489373396849,0.065820813484793,0.0163063393184317,0.0103517772077684,0.537925980212532
48,57,"Texas","Calhoun County",21290,10930,10360,9711,9301,343,323,101,83,616,519,5391,5131,0.893001409112259,0.0312822921559418,0.00864255519023015,0.0533114138093001,0.494222639736966
48,59,"Texas","Callahan County",13943,6915,7028,6558,6647,124,113,57,75,43,54,730,667,0.947070214444524,0.0169977766621244,0.00946711611561357,0.0069568959334433,0.10019364555691
48,61,"Texas","Cameron County",423163,206296,216867,199915,210861,1921,1549,1437,1443,1705,1630,184844,196017,0.970727591968107,0.00820014982406307,0.00680588803841546,0.00788112382226234,0.900033793124635
48,63,"Texas","Camp County",13094,6362,6732,5000,5293,992,1174,81,45,89,48,1662,1729,0.786085229876279,0.165419276004277,0.00962272796700779,0.0104628073926989,0.258973575683519
48,65,"Texas","Carson County",5926,2982,2944,2809,2789,35,30,54,42,13,27,283,293,0.944650691866352,0.0109686128923388,0.0161997975025312,0.00674991562605467,0.0971987850151873
48,67,"Texas","Cass County",30026,14512,15514,11649,12378,2398,2719,110,120,71,78,708,723,0.800206487710651,0.170418970225804,0.00766002797575435,0.00496236594951042,0.047658695796976
48,69,"Texas","Castro County",7530,3863,3667,3624,3436,113,89,67,72,21,29,2531,2416,0.937583001328021,0.0268260292164675,0.0184594953519256,0.00664010624169987,0.656972111553785
48,71,"Texas","Chambers County",43837,22123,21714,19375,19020,1846,1791,251,217,275,311,5483,4953,0.87585829322262,0.0829664438716153,0.0106759130414946,0.0133677030818715,0.238063736113329
48,73,"Texas","Cherokee County",52646,26824,25822,21545,21205,4117,3503,461,408,148,155,6712,5819,0.812027504463777,0.144740341146526,0.0165064772252403,0.00575542301409414,0.238023781483873
48,75,"Texas","Childress County",7306,4475,2831,3674,2597,675,116,39,35,30,26,1603,715,0.858335614563373,0.108267177662195,0.010128661374213,0.00766493293183685,0.317273473857104
48,77,"Texas","Clay County",10471,5230,5241,4984,4961,65,45,64,81,13,37,346,376,0.949766020437399,0.0105052048514946,0.0138477700315156,0.00477509311431573,0.0689523445707191
48,79,"Texas","Cochran County",2853,1447,1406,1311,1276,66,60,40,47,8,6,892,845,0.906764808973011,0.0441640378548896,0.0304942166140904,0.00490711531720995,0.608832807570978
48,81,"Texas","Coke County",3387,1695,1692,1595,1599,22,13,44,42,2,3,403,346,0.94301741954532,0.0103336285798642,0.0253912016533806,0.00147623265426631,0.221139651609094
48,83,"Texas","Coleman County",8175,4161,4014,3835,3694,139,125,60,56,38,53,744,690,0.920978593272171,0.0322935779816514,0.0141896024464832,0.011131498470948,0.175412844036697
48,85,"Texas","Collin County",1034730,509556,525174,355041,361630,52955,59437,3603,3504,83217,85395,80677,79959,0.692616431339577,0.108619639906062,0.00686845843843321,0.162952654315619,0.155244363263847
48,87,"Texas","Collingsworth County",2920,1430,1490,1273,1293,85,101,41,53,7,8,496,498,0.878767123287671,0.0636986301369863,0.0321917808219178,0.00513698630136986,0.34041095890411
48,89,"Texas","Colorado County",21493,10823,10670,9060,8924,1358,1335,128,109,67,85,3429,3160,0.836737542455683,0.125296608198018,0.0110268459498441,0.00707206997627134,0.306564928116131
48,91,"Texas","Comal County",156209,77331,78878,71973,73222,2243,1946,678,673,860,1347,21918,21906,0.929491898674212,0.0268166366854663,0.00864866941085341,0.0141285073203209,0.280547215589371
48,93,"Texas","Comanche County",13635,6794,6841,6480,6529,90,58,82,100,37,54,2021,1882,0.954088742207554,0.0108544187752109,0.0133480014668133,0.00667400073340667,0.286248624862486
48,95,"Texas","Concho County",2726,1449,1277,1337,1218,43,17,10,15,43,6,557,390,0.937270726338958,0.0220102714600147,0.00917094644167278,0.0179750550256787,0.347395451210565
48,97,"Texas","Cooke County",41257,20576,20681,18908,19033,809,681,287,279,178,249,4074,3733,0.91962576047701,0.0361150835009817,0.0137188840681581,0.0103497588288048,0.189228494558499
48,99,"Texas","Coryell County",75951,37826,38125,27962,27850,6638,6827,439,462,670,980,7400,6949,0.734842200892681,0.177285355031533,0.011862911614067,0.0217245329225422,0.18892443812458
48,101,"Texas","Cottle County",1398,681,717,582,621,81,75,2,5,0,1,179,160,0.860515021459227,0.111587982832618,0.0050071530758226,0.000715307582260372,0.242489270386266
48,103,"Texas","Crane County",4797,2418,2379,2220,2203,99,77,42,32,20,27,1642,1529,0.922034604961434,0.0366895976652074,0.0154263081092349,0.00979779028559516,0.661038148843027
48,105,"Texas","Crockett County",3464,1738,1726,1618,1625,31,24,43,40,14,21,1162,1124,0.936200923787529,0.0158775981524249,0.0239607390300231,0.0101039260969977,0.659930715935335
48,107,"Texas","Crosby County",5737,2847,2890,2618,2691,115,116,35,30,11,7,1645,1605,0.925396548718843,0.0402649468363256,0.0113299633955029,0.00313752832490849,0.566498169775144
48,109,"Texas","Culberson County",2171,1083,1088,970,998,26,13,28,26,25,21,763,819,0.906494702901888,0.0179640718562874,0.0248733302625518,0.0211883924458775,0.728696453247351
48,111,"Texas","Dallam County",7287,3836,3451,3520,3204,113,77,87,80,37,39,1860,1605,0.922739124468231,0.0260738301084122,0.0229175243584465,0.0104295320433649,0.475504322766571
